ticker,entry_date,exit_date,setup_type,conf_label,conf_score,entry,exit,sl,target,rr,qty,capital,pnl,exit_reason,ev_pct,result,days_held,weekly_score
DMART.NS,2023-08-18,2023-08-28,OVERSOLD_EXHAUSTION,BUY,3,3540.95,3592.9,3450.44,3691.8,1.67,16,56655.0,831.2,DAY_CAP,0.99,WIN,6,3
DMART.NS,2023-08-28,2023-09-05,OVERSOLD_EXHAUSTION,WATCH,1,3592.9,3739.23,3505.1,3739.23,1.67,8,28743.0,1170.64,TARGET,0.94,WIN,6,2
DMART.NS,2023-11-03,2023-11-13,RSI_DIVERGENCE,BUY,3,3649.7,3798.45,3544.69,3824.72,1.67,16,58395.0,2380.0,DAY_CAP,1.27,WIN,6,3
DMART.NS,2024-01-29,2024-02-06,OVERSOLD_EXHAUSTION,WATCH,2,3749.4,3727.4,3636.97,3936.79,1.67,8,29995.0,-176.0,DAY_CAP,1.16,LOSS,6,2
DMART.NS,2024-02-08,2024-02-16,OVERSOLD_EXHAUSTION,WATCH,2,3731.05,3693.3,3620.27,3915.69,1.67,8,29848.0,-302.0,DAY_CAP,1.15,LOSS,6,3
DMART.NS,2024-02-16,2024-02-26,OVERSOLD_EXHAUSTION,WATCH,2,3693.3,3861.55,3592.35,3861.55,1.67,8,29546.0,1345.99,TARGET,1.06,WIN,6,3
DMART.NS,2024-06-18,2024-06-26,TREND_PULLBACK,BUY,4,5039.3,4788.29,4788.29,5457.65,1.67,11,55432.0,-2761.12,SL,2.32,LOSS,6,3
DMART.NS,2024-08-12,2024-08-21,TREND_PULLBACK,BUY,4,5013.8,5099.45,4811.34,5351.24,1.67,11,55152.0,942.15,DAY_CAP,1.88,WIN,6,3
DMART.NS,2024-09-04,2024-09-12,TREND_PULLBACK,BUY,4,5100.9,5403.97,4919.06,5403.97,1.67,11,56110.0,3333.72,TARGET,1.66,WIN,6,3
DMART.NS,2025-05-21,2025-05-29,OVERSOLD_EXHAUSTION,WATCH,1,4112.7,4042.3,3950.1,4383.7,1.67,7,28789.0,-492.8,DAY_CAP,1.53,LOSS,6,2
DMART.NS,2025-06-05,2025-06-13,TREND_PULLBACK,BUY,4,4153.5,4019.35,4019.35,4377.08,1.67,14,58149.0,-1878.06,SL,1.51,LOSS,6,2
DMART.NS,2025-07-22,2025-07-30,OVERSOLD_EXHAUSTION,BUY,3,4033.3,4245.59,3905.93,4245.59,1.67,14,56466.0,2972.05,TARGET,1.22,WIN,6,3
DMART.NS,2025-09-22,2025-09-30,TREND_PULLBACK,STRONG BUY,5,4671.2,4520.76,4520.76,4921.93,1.67,19,88753.0,-2858.28,SL,1.5,LOSS,6,3
DMART.NS,2025-10-27,2025-11-04,OVERSOLD_EXHAUSTION,WATCH,2,4257.9,4150.74,4150.74,4436.5,1.67,7,29805.0,-750.12,SL,0.97,LOSS,6,2
DMART.NS,2025-11-04,2025-11-13,OVERSOLD_EXHAUSTION,WATCH,2,4182.4,4073.96,4073.96,4363.14,1.67,7,29277.0,-759.11,SL,1.0,LOSS,6,2
DMART.NS,2025-11-13,2025-11-21,OVERSOLD_EXHAUSTION,WATCH,2,4062.5,4038.0,3956.55,4239.09,1.67,7,28438.0,-171.5,DAY_CAP,1.01,LOSS,6,2
DMART.NS,2025-11-26,2025-12-04,OVERSOLD_EXHAUSTION,BUY,3,4019.1,3926.63,3926.63,4173.22,1.67,14,56267.0,-1294.58,SL,0.89,LOSS,6,3
DMART.NS,2026-03-05,2026-03-13,OVERSOLD_EXHAUSTION,WATCH,2,3835.4,3834.3,3698.0,4064.4,1.67,7,26848.0,-7.7,DAY_CAP,1.39,LOSS,6,3
DMART.NS,2026-03-18,2026-03-24,OVERSOLD_EXHAUSTION,WATCH,2,3844.0,3676.92,3676.92,4122.47,1.67,7,26908.0,-1169.56,SL,1.68,LOSS,6,3
TRENT.NS,2016-02-23,2016-03-02,OVERSOLD_EXHAUSTION,WATCH,2,143.42,142.98,133.07,160.67,1.67,209,29975.0,-92.9,DAY_CAP,2.79,LOSS,6,2
TRENT.NS,2016-03-10,2016-03-18,OVERSOLD_EXHAUSTION,WATCH,1,141.43,148.4,132.8,155.83,1.67,212,29984.0,1476.32,DAY_CAP,2.36,WIN,6,1
TRENT.NS,2016-06-28,2016-07-07,TREND_PULLBACK,STRONG BUY,5,173.84,173.98,164.74,188.99,1.67,517,89873.0,73.69,DAY_CAP,2.44,WIN,6,3
TRENT.NS,2016-07-25,2016-08-02,TREND_PULLBACK,BUY,4,173.82,182.11,168.85,182.11,1.67,345,59968.0,2859.69,TARGET,1.34,WIN,6,3
TRENT.NS,2016-10-03,2016-10-13,TREND_PULLBACK,STRONG BUY,5,219.25,206.11,206.11,241.14,1.67,410,89892.0,-5386.6,SL,2.8,LOSS,6,3
TRENT.NS,2016-11-22,2016-11-30,OVERSOLD_EXHAUSTION,WATCH,2,181.21,177.18,169.03,201.51,1.67,165,29899.0,-664.97,DAY_CAP,2.6,LOSS,6,1
TRENT.NS,2017-03-17,2017-03-27,TREND_PULLBACK,BUY,4,244.07,233.22,233.22,262.15,1.67,245,59797.0,-2658.3,SL,2.07,LOSS,6,3
TRENT.NS,2017-06-14,2017-06-22,TREND_PULLBACK,BUY,4,249.47,240.41,240.41,264.59,1.67,240,59874.0,-2176.3,SL,1.7,LOSS,6,3
TRENT.NS,2017-07-12,2017-07-20,OVERSOLD_EXHAUSTION,WATCH,2,239.89,258.24,228.88,258.24,1.67,125,29986.0,2293.22,TARGET,1.77,WIN,6,2
TRENT.NS,2017-08-21,2017-08-30,TREND_PULLBACK,STRONG BUY,5,266.1,291.77,250.7,291.77,1.67,338,89943.0,8674.65,TARGET,2.7,WIN,6,3
TRENT.NS,2017-11-08,2017-11-16,TREND_PULLBACK,BUY,4,304.98,311.45,289.28,331.16,1.67,196,59777.0,1266.91,DAY_CAP,2.4,WIN,6,3
TRENT.NS,2017-11-16,2017-11-24,TREND_PULLBACK,STRONG BUY,5,311.45,337.83,295.62,337.83,1.67,288,89697.0,7598.07,TARGET,2.37,WIN,6,3
TRENT.NS,2017-12-11,2017-12-19,TREND_PULLBACK,STRONG BUY,5,326.69,322.06,305.59,361.87,1.67,275,89841.0,-1275.49,DAY_CAP,3.01,LOSS,6,3
TRENT.NS,2017-12-29,2018-01-08,TREND_PULLBACK,BUY,4,332.71,319.87,319.87,354.12,1.67,180,59889.0,-2311.94,SL,1.8,LOSS,6,3
TRENT.NS,2018-04-23,2018-05-02,TREND_PULLBACK,BUY,4,345.69,345.59,330.04,371.77,1.67,173,59805.0,-17.07,DAY_CAP,2.11,LOSS,6,3
TRENT.NS,2018-05-02,2018-05-10,TREND_PULLBACK,STRONG BUY,5,345.59,331.96,331.96,368.31,1.67,260,89854.0,-3543.39,SL,1.84,LOSS,6,3
TRENT.NS,2018-06-13,2018-06-21,OVERSOLD_EXHAUSTION,WATCH,2,320.82,313.96,306.06,345.43,1.67,93,29837.0,-637.85,DAY_CAP,1.78,LOSS,6,2
TRENT.NS,2018-06-21,2018-06-29,OVERSOLD_EXHAUSTION,WATCH,2,313.96,300.9,300.9,335.74,1.67,95,29827.0,-1241.11,SL,1.61,LOSS,6,2
TRENT.NS,2018-06-29,2018-07-09,OVERSOLD_EXHAUSTION,WATCH,2,298.27,316.63,283.79,322.41,1.67,100,29827.0,1835.53,DAY_CAP,1.88,WIN,6,1
TRENT.NS,2018-10-10,2018-10-19,OVERSOLD_EXHAUSTION,WATCH,2,325.66,327.09,299.98,368.46,1.67,92,29961.0,132.09,DAY_CAP,3.05,WIN,6,2
TRENT.NS,2018-10-26,2018-11-05,OVERSOLD_EXHAUSTION,WATCH,2,319.72,318.93,299.71,353.06,1.67,93,29734.0,-73.66,DAY_CAP,2.42,LOSS,6,3
TRENT.NS,2018-11-06,2018-11-15,OVERSOLD_EXHAUSTION,WATCH,2,321.9,329.37,307.31,346.2,1.67,93,29936.0,695.23,DAY_CAP,1.75,WIN,6,3
TRENT.NS,2018-12-04,2018-12-12,OVERSOLD_EXHAUSTION,BUY,3,329.12,314.61,314.61,353.31,1.67,182,59901.0,-2640.95,SL,1.7,LOSS,6,3
TRENT.NS,2019-01-14,2019-01-22,TREND_PULLBACK,STRONG BUY,5,354.32,361.7,339.33,379.31,1.67,254,89998.0,1873.65,DAY_CAP,1.97,WIN,6,3
TRENT.NS,2019-02-05,2019-02-14,TREND_PULLBACK,BUY,4,356.2,339.54,339.54,383.98,1.67,168,59842.0,-2799.44,SL,2.18,LOSS,6,3
TRENT.NS,2019-02-27,2019-03-08,OVERSOLD_EXHAUSTION,BUY,3,326.9,347.13,314.76,347.13,1.67,183,59822.0,3702.66,TARGET,1.44,WIN,6,3
TRENT.NS,2019-03-08,2019-03-18,OVERSOLD_EXHAUSTION,BUY,3,331.7,360.28,314.55,360.28,1.67,180,59706.0,5144.37,TARGET,2.0,WIN,6,3
TRENT.NS,2019-04-02,2019-04-10,TREND_PULLBACK,STRONG BUY,5,360.31,340.18,340.18,393.87,1.67,249,89718.0,-5012.86,SL,2.61,LOSS,6,3
TRENT.NS,2019-04-15,2019-04-25,RSI_DIVERGENCE,WATCH,2,348.68,353.98,332.41,375.79,1.67,86,29986.0,455.57,DAY_CAP,2.05,WIN,6,3
TRENT.NS,2019-05-20,2019-05-28,TREND_PULLBACK,STRONG BUY,5,365.21,371.06,343.24,401.84,1.67,246,89843.0,1437.11,DAY_CAP,2.81,WIN,6,3
TRENT.NS,2019-05-28,2019-06-06,TREND_PULLBACK,STRONG BUY,5,371.06,403.5,351.59,403.5,1.67,242,89796.0,7850.68,TARGET,2.45,WIN,6,3
TRENT.NS,2019-08-05,2019-08-14,TREND_PULLBACK,STRONG BUY,5,441.94,440.9,411.0,493.51,1.67,203,89714.0,-211.65,DAY_CAP,3.27,LOSS,6,3
TRENT.NS,2019-08-14,2019-08-23,TREND_PULLBACK,STRONG BUY,5,440.9,481.25,416.68,481.25,1.67,204,89943.0,8232.58,TARGET,2.56,WIN,6,3
TRENT.NS,2019-09-18,2019-09-26,TREND_PULLBACK,BUY,4,459.67,497.64,436.88,497.64,1.67,130,59757.0,4937.14,TARGET,2.31,WIN,6,3
TRENT.NS,2019-11-28,2019-12-06,TREND_PULLBACK,STRONG BUY,5,511.6,499.73,489.45,548.51,1.67,175,89530.0,-2076.63,DAY_CAP,2.02,LOSS,6,3
TRENT.NS,2019-12-17,2019-12-26,TREND_PULLBACK,BUY,4,512.69,521.13,490.42,549.81,1.67,117,59985.0,987.54,DAY_CAP,2.03,WIN,6,3
TRENT.NS,2020-04-23,2020-05-04,OVERSOLD_EXHAUSTION,WATCH,2,495.41,474.21,445.36,578.84,1.67,60,29725.0,-1272.05,DAY_CAP,3.91,LOSS,6,3
TRENT.NS,2020-07-13,2020-07-21,TREND_PULLBACK,BUY,4,609.16,605.99,571.43,672.05,1.67,98,59698.0,-311.4,DAY_CAP,2.89,LOSS,6,3
TRENT.NS,2020-08-18,2020-08-26,TREND_PULLBACK,BUY,4,586.33,649.04,548.7,649.04,1.67,102,59805.0,6396.68,TARGET,2.99,WIN,6,3
TRENT.NS,2020-10-05,2020-10-13,TREND_PULLBACK,BUY,4,665.85,689.28,615.6,749.61,1.67,90,59927.0,2108.27,DAY_CAP,3.52,WIN,6,3
TRENT.NS,2020-11-02,2020-11-10,TREND_PULLBACK,STRONG BUY,5,671.12,694.45,623.19,751.01,1.67,134,89931.0,3125.64,DAY_CAP,3.33,WIN,6,3
TRENT.NS,2020-12-15,2020-12-23,TREND_PULLBACK,BUY,4,705.69,668.02,668.02,768.47,1.67,85,59984.0,-3201.57,SL,2.49,LOSS,6,3
TRENT.NS,2021-01-25,2021-02-03,OVERSOLD_EXHAUSTION,WATCH,1,667.2,623.43,623.43,740.14,1.67,44,29357.0,-1925.68,SL,2.54,LOSS,6,2
TRENT.NS,2021-04-30,2021-05-10,TREND_PULLBACK,BUY,3,772.58,743.79,730.01,843.54,1.67,77,59489.0,-2217.34,DAY_CAP,2.57,LOSS,6,2
TRENT.NS,2021-08-25,2021-09-02,TREND_PULLBACK,BUY,4,912.49,999.05,860.55,999.05,1.67,65,59312.0,5626.8,TARGET,2.66,WIN,6,3
TRENT.NS,2021-09-27,2021-10-05,TREND_PULLBACK,STRONG BUY,5,998.63,1044.97,946.84,1084.95,1.67,90,89877.0,4170.0,DAY_CAP,2.42,WIN,6,3
TRENT.NS,2021-11-03,2021-11-12,TREND_PULLBACK,STRONG BUY,5,1087.07,1143.8,1005.03,1223.8,1.67,82,89140.0,4652.27,DAY_CAP,3.52,WIN,6,3
TRENT.NS,2021-11-18,2021-11-29,TREND_PULLBACK,STRONG BUY,5,1132.36,1062.84,1062.84,1248.22,1.67,79,89456.0,-5491.89,SL,2.86,LOSS,6,3
TRENT.NS,2022-02-08,2022-02-16,OVERSOLD_EXHAUSTION,WATCH,2,1049.05,1056.56,984.28,1156.99,1.67,28,29373.0,210.41,DAY_CAP,2.39,WIN,6,1
TRENT.NS,2022-05-24,2022-06-01,OVERSOLD_EXHAUSTION,WATCH,2,1072.65,1001.99,1001.99,1190.42,1.67,27,28962.0,-1907.82,SL,2.55,LOSS,6,1
TRENT.NS,2022-06-02,2022-06-10,OVERSOLD_EXHAUSTION,WATCH,2,1109.49,1109.94,1047.52,1212.79,1.67,27,29956.0,12.11,DAY_CAP,2.16,WIN,6,1
TRENT.NS,2022-06-10,2022-06-20,OVERSOLD_EXHAUSTION,WATCH,1,1109.94,1053.28,1053.28,1204.37,1.67,27,29968.0,-1529.82,SL,1.97,LOSS,6,2
TRENT.NS,2022-06-20,2022-06-28,OVERSOLD_EXHAUSTION,WATCH,1,1045.64,1065.03,985.84,1145.3,1.67,28,29278.0,542.95,DAY_CAP,2.21,WIN,6,2
TRENT.NS,2022-06-28,2022-07-06,OVERSOLD_EXHAUSTION,WATCH,1,1065.03,1160.58,1007.7,1160.58,1.67,28,29821.0,2675.46,TARGET,2.08,WIN,6,2
TRENT.NS,2022-10-24,2022-11-02,TREND_PULLBACK,BUY,4,1424.94,1523.07,1366.06,1523.07,1.67,42,59847.0,4121.5,TARGET,1.93,WIN,6,3
TRENT.NS,2022-11-29,2022-12-07,TREND_PULLBACK,STRONG BUY,5,1452.56,1458.99,1403.83,1533.76,1.67,61,88606.0,392.26,DAY_CAP,1.57,WIN,6,3
TRENT.NS,2022-12-07,2022-12-15,TREND_PULLBACK,BUY,4,1458.99,1431.67,1413.98,1533.99,1.67,41,59818.0,-1120.01,DAY_CAP,1.44,LOSS,6,3
TRENT.NS,2023-01-03,2023-01-11,OVERSOLD_EXHAUSTION,WATCH,2,1343.34,1291.44,1291.44,1429.83,1.67,22,29553.0,-1141.7,SL,1.49,LOSS,6,1
TRENT.NS,2023-02-03,2023-02-13,OVERSOLD_EXHAUSTION,BUY,3,1231.92,1324.84,1176.17,1324.84,1.67,48,59132.0,4460.19,TARGET,1.75,WIN,6,4
TRENT.NS,2025-01-31,2025-02-07,OVERSOLD_EXHAUSTION,WATCH,2,5748.22,5385.4,5385.4,6352.92,1.67,5,28741.0,-1814.09,SL,2.44,LOSS,6,1
TRENT.NS,2025-07-15,2025-07-23,OVERSOLD_EXHAUSTION,WATCH,2,5390.0,5359.0,5155.8,5780.33,1.67,5,26950.0,-155.0,DAY_CAP,1.68,LOSS,6,2
TRENT.NS,2025-08-05,2025-08-13,OVERSOLD_EXHAUSTION,BUY,3,5317.5,5398.5,5108.75,5665.42,1.67,11,58492.0,891.0,DAY_CAP,1.52,WIN,6,4
TRENT.NS,2025-08-29,2025-09-08,OVERSOLD_EXHAUSTION,WATCH,2,5298.0,5613.47,5108.72,5613.47,1.67,5,26490.0,1577.33,TARGET,1.38,WIN,6,3
ADANIPORTS.NS,2016-09-06,2016-09-15,TREND_PULLBACK,STRONG BUY,5,257.52,245.67,245.67,277.27,1.67,349,89873.0,-4136.3,SL,2.15,LOSS,6,3
ADANIPORTS.NS,2016-10-18,2016-10-26,TREND_PULLBACK,STRONG BUY,5,254.09,276.64,240.56,276.64,1.67,354,89948.0,7981.21,TARGET,2.48,WIN,6,3
ADANIPORTS.NS,2016-12-07,2016-12-15,TREND_PULLBACK,BUY,3,263.99,270.51,249.69,287.83,1.67,227,59925.0,1479.77,DAY_CAP,2.53,WIN,6,2
ADANIPORTS.NS,2016-12-16,2016-12-26,TREND_PULLBACK,BUY,3,266.7,254.54,254.54,286.97,1.67,224,59741.0,-2723.86,SL,2.13,LOSS,6,2
ADANIPORTS.NS,2017-02-28,2017-03-08,TREND_PULLBACK,BUY,3,287.16,291.68,275.57,306.48,1.67,208,59729.0,940.25,DAY_CAP,1.88,WIN,6,2
ADANIPORTS.NS,2017-03-08,2017-03-17,TREND_PULLBACK,BUY,3,291.68,310.91,280.15,310.91,1.67,205,59795.0,3941.32,TARGET,1.85,WIN,6,2
ADANIPORTS.NS,2017-04-24,2017-05-03,TREND_PULLBACK,BUY,4,315.0,311.62,299.81,340.3,1.67,190,59849.0,-641.89,DAY_CAP,2.25,LOSS,6,3
ADANIPORTS.NS,2017-05-04,2017-05-12,TREND_PULLBACK,BUY,4,323.04,340.64,309.03,346.39,1.67,185,59762.0,3257.03,DAY_CAP,2.02,WIN,6,3
ADANIPORTS.NS,2017-05-18,2017-05-26,TREND_PULLBACK,STRONG BUY,5,331.08,316.68,316.68,355.08,1.67,271,89723.0,-3902.25,SL,2.03,LOSS,6,3
ADANIPORTS.NS,2017-08-31,2017-09-08,TREND_PULLBACK,BUY,4,375.18,368.45,360.08,400.36,1.67,159,59654.0,-1070.27,DAY_CAP,1.88,LOSS,6,3
ADANIPORTS.NS,2017-09-14,2017-09-22,TREND_PULLBACK,BUY,4,384.88,383.06,371.41,407.32,1.67,155,59656.0,-281.18,DAY_CAP,1.63,LOSS,6,3
ADANIPORTS.NS,2017-10-09,2017-10-17,TREND_PULLBACK,STRONG BUY,5,375.9,388.46,361.52,399.86,1.67,239,89840.0,3000.76,DAY_CAP,1.78,WIN,6,3
ADANIPORTS.NS,2017-10-19,2017-10-30,TREND_PULLBACK,BUY,4,383.25,403.82,370.91,403.82,1.67,156,59787.0,3208.42,TARGET,1.5,WIN,6,3
ADANIPORTS.NS,2017-12-12,2017-12-20,OVERSOLD_EXHAUSTION,WATCH,2,384.3,368.72,368.72,410.27,1.67,78,29976.0,-1215.32,SL,1.57,LOSS,6,1
ADANIPORTS.NS,2018-02-20,2018-02-28,OVERSOLD_EXHAUSTION,WATCH,2,377.05,389.89,357.52,409.59,1.67,79,29787.0,1014.51,DAY_CAP,2.0,WIN,6,2
ADANIPORTS.NS,2018-03-12,2018-03-20,RSI_DIVERGENCE,BUY,3,369.12,346.43,346.43,406.94,1.67,162,59798.0,-3675.66,SL,2.7,LOSS,6,3
ADANIPORTS.NS,2018-03-20,2018-03-28,OVERSOLD_EXHAUSTION,BUY,3,353.27,338.09,334.01,385.38,1.67,169,59703.0,-2565.6,DAY_CAP,2.11,LOSS,6,3
ADANIPORTS.NS,2018-04-02,2018-04-10,OVERSOLD_EXHAUSTION,BUY,3,352.99,369.74,333.18,386.0,1.67,169,59655.0,2831.86,DAY_CAP,2.17,WIN,6,3
ADANIPORTS.NS,2018-06-06,2018-06-14,OVERSOLD_EXHAUSTION,BUY,3,358.81,357.52,342.84,385.42,1.67,167,59921.0,-215.25,DAY_CAP,1.72,LOSS,6,3
ADANIPORTS.NS,2018-06-21,2018-06-29,OVERSOLD_EXHAUSTION,WATCH,2,350.31,356.28,336.93,372.61,1.67,85,29777.0,507.23,DAY_CAP,1.48,WIN,6,3
ADANIPORTS.NS,2018-06-29,2018-07-09,OVERSOLD_EXHAUSTION,WATCH,2,356.28,341.87,341.87,380.29,1.67,84,29927.0,-1210.31,SL,1.56,LOSS,6,2
ADANIPORTS.NS,2018-07-09,2018-07-17,OVERSOLD_EXHAUSTION,WATCH,1,350.36,350.12,337.36,372.02,1.67,85,29781.0,-20.29,DAY_CAP,1.43,LOSS,6,2
ADANIPORTS.NS,2018-07-17,2018-07-25,OVERSOLD_EXHAUSTION,WATCH,2,350.12,372.98,336.4,372.98,1.67,85,29760.0,1943.2,TARGET,1.51,WIN,6,4
ADANIPORTS.NS,2018-08-20,2018-08-29,OVERSOLD_EXHAUSTION,WATCH,2,362.97,370.31,350.48,383.78,1.67,82,29763.0,601.96,DAY_CAP,1.33,WIN,6,2
ADANIPORTS.NS,2018-09-05,2018-09-14,OVERSOLD_EXHAUSTION,WATCH,2,363.88,364.74,347.71,390.83,1.67,82,29838.0,70.82,DAY_CAP,1.72,WIN,6,3
ADANIPORTS.NS,2018-09-17,2018-09-26,OVERSOLD_EXHAUSTION,WATCH,2,365.42,349.35,349.35,392.2,1.67,82,29964.0,-1317.82,SL,1.7,LOSS,6,3
ADANIPORTS.NS,2019-02-14,2019-02-22,OVERSOLD_EXHAUSTION,WATCH,2,335.0,339.99,312.43,372.61,1.67,89,29815.0,444.1,DAY_CAP,2.6,WIN,6,2
ADANIPORTS.NS,2019-07-01,2019-07-09,TREND_PULLBACK,STRONG BUY,5,396.56,382.27,382.27,420.37,1.67,226,89622.0,-3228.7,SL,1.68,LOSS,6,3
ADANIPORTS.NS,2019-07-11,2019-07-19,TREND_PULLBACK,BUY,4,396.22,389.12,382.7,418.76,1.67,151,59829.0,-1072.26,DAY_CAP,1.59,LOSS,6,2
ADANIPORTS.NS,2019-08-06,2019-08-16,OVERSOLD_EXHAUSTION,WATCH,2,361.91,343.89,343.89,391.95,1.67,82,29677.0,-1477.99,SL,1.93,LOSS,6,2
ADANIPORTS.NS,2019-08-26,2019-09-04,OVERSOLD_EXHAUSTION,BUY,3,353.51,349.81,335.32,383.83,1.67,169,59743.0,-624.69,DAY_CAP,1.99,LOSS,6,4
ADANIPORTS.NS,2019-09-04,2019-09-13,OVERSOLD_EXHAUSTION,BUY,3,349.81,359.27,334.85,374.76,1.67,171,59818.0,1617.16,DAY_CAP,1.65,WIN,6,4
ADANIPORTS.NS,2019-09-18,2019-09-26,OVERSOLD_EXHAUSTION,WATCH,1,351.74,370.36,340.56,370.36,1.67,85,29897.0,1583.29,TARGET,1.23,WIN,6,2
ADANIPORTS.NS,2019-11-20,2019-11-28,OVERSOLD_EXHAUSTION,BUY,3,352.07,357.74,339.96,372.26,1.67,170,59852.0,962.99,DAY_CAP,1.33,WIN,6,3
ADANIPORTS.NS,2019-11-29,2019-12-09,OVERSOLD_EXHAUSTION,WATCH,2,366.81,354.13,354.13,387.94,1.67,81,29712.0,-1026.92,SL,1.34,LOSS,6,2
ADANIPORTS.NS,2019-12-09,2019-12-17,OVERSOLD_EXHAUSTION,WATCH,1,358.7,356.44,343.84,383.46,1.67,83,29772.0,-187.27,DAY_CAP,1.6,LOSS,6,2
ADANIPORTS.NS,2019-12-17,2019-12-26,OVERSOLD_EXHAUSTION,WATCH,1,356.44,349.14,343.23,378.45,1.67,84,29941.0,-612.93,DAY_CAP,1.43,LOSS,6,2
ADANIPORTS.NS,2019-12-27,2020-01-06,OVERSOLD_EXHAUSTION,WATCH,2,349.19,368.27,337.74,368.27,1.67,85,29681.0,1622.13,TARGET,1.27,WIN,6,3
ADANIPORTS.NS,2020-02-04,2020-02-12,RSI_DIVERGENCE,BUY,3,357.64,359.18,343.74,380.8,1.67,167,59726.0,256.54,DAY_CAP,1.71,WIN,6,3
ADANIPORTS.NS,2020-02-18,2020-02-27,OVERSOLD_EXHAUSTION,BUY,3,351.98,339.84,339.84,372.2,1.67,170,59836.0,-2062.66,SL,1.33,LOSS,6,3
ADANIPORTS.NS,2020-07-28,2020-08-05,OVERSOLD_EXHAUSTION,WATCH,2,309.27,317.52,294.79,333.4,1.67,97,29999.0,800.35,DAY_CAP,1.81,WIN,6,2
ADANIPORTS.NS,2021-05-03,2021-05-11,TREND_PULLBACK,BUY,4,739.1,740.32,685.74,828.04,1.67,81,59867.0,98.28,DAY_CAP,3.37,WIN,6,3
ADANIPORTS.NS,2021-05-11,2021-05-20,TREND_PULLBACK,BUY,4,740.32,743.28,692.79,819.53,1.67,81,59966.0,239.81,DAY_CAP,3.0,WIN,6,3
ADANIPORTS.NS,2021-05-24,2021-06-01,TREND_PULLBACK,BUY,4,744.1,774.83,705.67,808.16,1.67,80,59528.0,2457.86,DAY_CAP,2.41,WIN,6,3
ADANIPORTS.NS,2021-08-11,2021-08-20,OVERSOLD_EXHAUSTION,WATCH,1,683.43,671.75,650.41,738.47,1.67,43,29388.0,-502.3,DAY_CAP,1.87,LOSS,6,2
ADANIPORTS.NS,2021-10-13,2021-10-22,TREND_PULLBACK,BUY,3,741.94,784.1,716.64,784.1,1.67,80,59355.0,3372.74,TARGET,1.59,WIN,6,2
ADANIPORTS.NS,2021-11-08,2021-11-16,OVERSOLD_EXHAUSTION,WATCH,2,714.03,729.67,681.2,768.73,1.67,42,29989.0,656.89,DAY_CAP,1.78,WIN,6,1
ADANIPORTS.NS,2021-11-25,2021-12-03,TREND_PULLBACK,BUY,3,745.31,710.41,710.41,803.48,1.67,80,59625.0,-2792.19,SL,2.19,LOSS,6,2
ADANIPORTS.NS,2021-12-27,2022-01-04,OVERSOLD_EXHAUSTION,WATCH,1,706.94,722.63,674.16,761.57,1.67,42,29692.0,658.94,DAY_CAP,1.79,WIN,6,2
ADANIPORTS.NS,2022-01-31,2022-02-08,OVERSOLD_EXHAUSTION,WATCH,2,700.2,701.66,667.47,754.74,1.67,42,29408.0,61.59,DAY_CAP,1.81,WIN,6,1
ADANIPORTS.NS,2022-02-08,2022-02-16,OVERSOLD_EXHAUSTION,WATCH,1,701.66,724.1,671.08,752.63,1.67,42,29470.0,942.23,DAY_CAP,1.69,WIN,6,2
ADANIPORTS.NS,2022-02-23,2022-03-04,OVERSOLD_EXHAUSTION,WATCH,2,690.81,660.98,660.98,740.54,1.67,43,29705.0,-1282.98,SL,1.67,LOSS,6,3
ADANIPORTS.NS,2022-03-04,2022-03-14,RSI_DIVERGENCE,WATCH,2,684.41,714.13,647.15,746.51,1.67,43,29430.0,1277.81,DAY_CAP,2.4,WIN,6,3
ADANIPORTS.NS,2022-05-27,2022-06-06,OVERSOLD_EXHAUSTION,WATCH,2,687.29,724.59,638.46,768.68,1.67,43,29554.0,1603.57,DAY_CAP,2.75,WIN,6,2
ADANIPORTS.NS,2022-06-06,2022-06-14,OVERSOLD_EXHAUSTION,WATCH,1,724.59,686.09,686.09,788.74,1.67,41,29708.0,-1578.17,SL,2.05,LOSS,6,2
ADANIPORTS.NS,2022-06-14,2022-06-22,OVERSOLD_EXHAUSTION,BUY,3,688.86,651.95,651.95,750.38,1.67,87,59931.0,-3211.32,SL,2.07,LOSS,6,3
ADANIPORTS.NS,2022-07-06,2022-07-14,OVERSOLD_EXHAUSTION,BUY,3,678.74,725.67,650.58,725.67,1.67,88,59729.0,4129.81,TARGET,1.6,WIN,6,3
ADANIPORTS.NS,2022-10-24,2022-11-02,OVERSOLD_EXHAUSTION,BUY,3,792.85,820.31,756.62,853.23,1.67,75,59463.0,2059.63,DAY_CAP,1.77,WIN,6,3
ADANIPORTS.NS,2023-01-02,2023-01-10,OVERSOLD_EXHAUSTION,BUY,3,809.38,776.06,776.06,864.91,1.67,74,59894.0,-2465.48,SL,1.59,LOSS,6,3
ADANIPORTS.NS,2023-01-11,2023-01-19,OVERSOLD_EXHAUSTION,WATCH,2,783.94,763.86,752.48,836.37,1.67,38,29790.0,-763.02,DAY_CAP,1.55,LOSS,6,2
ADANIPORTS.NS,2023-09-05,2023-09-13,TREND_PULLBACK,STRONG BUY,5,797.63,856.72,762.17,856.72,1.67,112,89335.0,6618.45,TARGET,2.07,WIN,6,3
ADANIPORTS.NS,2024-05-21,2024-05-29,TREND_PULLBACK,BUY,4,1372.9,1397.18,1311.29,1475.59,1.67,43,59035.0,1043.92,DAY_CAP,2.09,WIN,6,3
