ticker,entry_date,exit_date,setup_type,sector,sector_uptrend,entry,exit,sl,target,partial_tgt,partial_taken,rr,qty,capital,pnl,exit_reason,ev_pct,result
LT.NS,2020-02-06,2020-02-18,RSI_DIVERGENCE,CAPITAL,True,1199.17,1170.73,1145.29,1266.52,1253.05,False,1.25,111,133108.0,-3156.94,DAY_CAP,0.97,LOSS
LT.NS,2021-07-12,2021-07-23,TREND_PULLBACK,CAPITAL,True,1424.13,1483.05,1376.98,1483.05,1471.27,True,1.25,105,149533.0,5574.53,TARGET,0.79,WIN
LT.NS,2021-08-30,2021-09-09,TREND_PULLBACK,CAPITAL,True,1593.17,1602.72,1515.12,1690.74,1671.22,False,1.25,76,121081.0,725.71,DAY_CAP,1.16,WIN
LT.NS,2021-09-09,2021-09-22,TREND_PULLBACK,CAPITAL,True,1602.72,1641.92,1537.99,1683.63,1667.44,True,1.25,92,147450.0,4780.49,DAY_CAP,0.96,WIN
LT.NS,2021-10-11,2021-10-22,TREND_PULLBACK,CAPITAL,True,1647.68,1732.39,1579.91,1732.39,1715.45,True,1.25,88,144996.0,6709.07,TARGET,0.98,WIN
LT.NS,2021-12-09,2021-12-21,TREND_PULLBACK,CAPITAL,True,1804.01,1713.65,1713.65,1916.97,1894.38,False,1.25,66,119065.0,-5963.96,SL,1.19,LOSS
LT.NS,2022-02-01,2022-02-11,TREND_PULLBACK,CAPITAL,True,1910.25,1792.37,1792.37,2057.6,2028.13,False,1.25,50,95512.0,-5893.99,SL,1.47,LOSS
LT.NS,2022-03-30,2022-04-11,RSI_DIVERGENCE,CAPITAL,True,1702.09,1709.68,1627.47,1795.37,1776.72,True,1.25,80,136168.0,3288.28,DAY_CAP,0.94,WIN
LT.NS,2022-10-07,2022-10-19,TREND_PULLBACK,CAPITAL,True,1870.61,1851.51,1785.32,1977.22,1955.9,False,1.25,70,130943.0,-1336.95,DAY_CAP,1.08,LOSS
LT.NS,2023-01-09,2023-01-19,TREND_PULLBACK,CAPITAL,True,2062.24,2157.33,1986.16,2157.33,2138.31,True,1.25,72,148481.0,6162.09,TARGET,0.88,WIN
